step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
385,PAYMENT,72792.96,C1000002564,129928.39,81677.38,C2000002564,105173.9,135548.82,0,0
621,PAYMENT,96894.38,C1000002565,113959.64,51141.04,C2000002565,179872.42,161459.82,0,0
435,DEBIT,56962.6,C1000002566,13394.85,89617.02,C2000002566,34598.38,143385.48,0,0
408,DEBIT,23524.54,C1000002567,31744.7,197300.04,C2000002567,244480.23,242817.98,0,0
483,DEBIT,84322.21,C1000002568,192763.46,114648.13,C2000002568,103297.27,29839.0,0,0
664,CASH_IN,85311.81,C1000002569,51193.74,166219.55,C2000002569,24012.4,50198.66,0,0
17,DEBIT,73281.27,C1000002570,76889.84,52668.58,C2000002570,297168.41,47097.01,0,0
645,CASH_IN,61517.07,C1000002571,101788.86,191184.14,C2000002571,270536.47,245050.01,0,0
148,CASH_OUT,86780.57,C1000002572,195826.43,2634.64,C2000002572,59230.0,35467.28,0,0
277,PAYMENT,16337.54,C1000002573,137998.7,186049.04,C2000002573,108960.56,291432.73,0,0
232,PAYMENT,93160.7,C1000002574,125919.7,179600.78,C2000002574,281015.31,290749.59,0,0
366,TRANSFER,94720.84,C1000002575,104879.99,13471.24,C2000002575,238898.62,297544.97,0,0
228,CASH_OUT,87200.52,C1000002576,140134.88,120969.35,C2000002576,271923.67,293906.75,0,0
651,DEBIT,25073.7,C1000002577,132803.18,157048.81,C2000002577,168764.93,44705.92,0,0
436,DEBIT,85819.26,C1000002578,180568.18,80761.58,C2000002578,72934.87,197225.21,0,0
399,CASH_OUT,49768.84,C1000002579,108367.06,18371.46,C2000002579,68116.06,119907.1,0,0
211,DEBIT,59497.07,C1000002580,84300.52,165879.99,C2000002580,157701.06,219546.98,0,0
391,TRANSFER,84061.66,C1000002581,161432.41,93299.66,C2000002581,277199.99,121775.38,0,0
499,CASH_IN,2967.99,C1000002582,159956.67,52650.02,C2000002582,189476.09,114971.59,0,0
540,PAYMENT,36300.63,C1000002583,33967.29,14171.09,C2000002583,10317.16,271185.34,1,0
563,CASH_OUT,81571.18,C1000002584,47358.4,128034.37,C2000002584,168142.72,148364.01,0,0
491,PAYMENT,81397.34,C1000002585,191727.65,8460.37,C2000002585,182532.26,221927.46,0,0
442,CASH_IN,84870.31,C1000002586,88821.91,158218.77,C2000002586,174466.51,194975.14,0,0
261,CASH_OUT,16929.9,C1000002587,103932.14,154150.4,C2000002587,207322.85,197312.54,0,0
350,CASH_IN,70591.6,C1000002588,62032.02,64588.54,C2000002588,88054.15,104735.29,0,0
352,DEBIT,14658.87,C1000002589,96214.2,94457.47,C2000002589,43129.59,75734.5,0,0
520,DEBIT,78511.95,C1000002590,148671.32,133843.92,C2000002590,225014.59,265629.46,0,0
320,DEBIT,24520.15,C1000002591,96469.02,191824.77,C2000002591,58905.93,7376.96,0,0
138,CASH_IN,73784.39,C1000002592,62956.94,104030.2,C2000002592,34247.69,51877.68,0,0
550,CASH_IN,45505.61,C1000002593,19200.2,199335.95,C2000002593,107813.16,39836.17,0,0
623,CASH_IN,98626.48,C1000002594,185652.3,65021.16,C2000002594,249826.24,284816.14,0,0
368,PAYMENT,57993.58,C1000002595,174331.56,105298.39,C2000002595,24632.49,1507.91,1,0
220,CASH_IN,63261.61,C1000002596,158272.99,23123.11,C2000002596,58668.41,2406.69,0,0
337,DEBIT,36822.67,C1000002597,138814.19,111287.91,C2000002597,142577.81,68018.47,0,0
223,TRANSFER,73454.67,C1000002598,103101.98,107262.66,C2000002598,86294.09,83726.23,0,0
648,CASH_IN,49493.62,C1000002599,179479.36,169762.78,C2000002599,216498.3,167947.4,0,0
360,TRANSFER,1816.48,C1000002600,158340.3,199310.32,C2000002600,202470.73,288368.78,0,0
329,DEBIT,60862.07,C1000002601,163202.17,197235.62,C2000002601,252754.91,139512.75,0,0
463,CASH_IN,83047.65,C1000002602,61910.09,47260.24,C2000002602,61152.95,86633.85,0,0
561,PAYMENT,23687.81,C1000002603,84691.65,67689.11,C2000002603,194675.63,245100.1,0,0
382,PAYMENT,22114.16,C1000002604,141360.45,54931.4,C2000002604,232420.35,115734.64,0,0
590,TRANSFER,60892.53,C1000002605,74212.46,39935.91,C2000002605,18800.14,42524.05,0,0
617,PAYMENT,81799.75,C1000002606,98794.93,30027.2,C2000002606,11046.88,238373.76,0,0
169,PAYMENT,24969.54,C1000002607,129302.59,102348.8,C2000002607,167777.5,724.32,0,0
217,PAYMENT,93226.94,C1000002608,87551.68,174499.76,C2000002608,176356.43,61534.45,0,0
378,DEBIT,92739.46,C1000002609,158607.92,117973.51,C2000002609,117842.63,190539.94,0,0
119,PAYMENT,20061.66,C1000002610,23255.77,174532.73,C2000002610,10821.99,30738.72,0,0
190,CASH_OUT,26385.8,C1000002611,143611.3,191898.93,C2000002611,120576.55,76745.48,0,0
370,CASH_IN,70062.88,C1000002612,29042.01,76628.28,C2000002612,192626.56,117991.31,0,0
149,PAYMENT,95173.79,C1000002613,187567.93,167133.56,C2000002613,210564.13,118925.6,0,0
676,PAYMENT,70991.17,C1000002614,62807.54,10467.04,C2000002614,147837.44,291840.89,0,0
652,PAYMENT,44495.56,C1000002615,159086.47,96214.63,C2000002615,157507.49,202663.71,0,0
488,CASH_OUT,16908.44,C1000002616,104283.4,73659.3,C2000002616,201802.28,11106.43,0,0
374,PAYMENT,46106.37,C1000002617,18217.41,40970.38,C2000002617,134790.71,66405.07,0,0
693,PAYMENT,60680.71,C1000002618,116517.37,87678.56,C2000002618,79054.48,184929.31,0,0
160,CASH_IN,33101.88,C1000002619,182435.55,88740.51,C2000002619,66890.97,214026.85,0,0
351,CASH_OUT,51030.68,C1000002620,31446.88,161707.92,C2000002620,225825.87,114178.88,0,0
288,CASH_OUT,13030.11,C1000002621,64261.39,173783.72,C2000002621,146264.59,256971.51,0,0
288,PAYMENT,45224.29,C1000002622,87831.73,131390.08,C2000002622,187225.8,283028.4,0,0
226,CASH_OUT,9086.67,C1000002623,55010.61,126677.63,C2000002623,141331.74,184218.69,0,0
523,TRANSFER,4918.38,C1000002624,188755.89,22036.48,C2000002624,245651.22,168716.9,0,0
522,CASH_OUT,85725.42,C1000002625,75500.05,115052.36,C2000002625,149054.2,225241.64,0,0
273,CASH_OUT,20516.11,C1000002626,131612.41,54888.95,C2000002626,296416.39,234613.14,0,0
402,CASH_OUT,57519.78,C1000002627,44783.35,58952.55,C2000002627,72781.38,64630.49,0,0
183,DEBIT,14906.79,C1000002628,43941.19,18954.93,C2000002628,41558.01,145070.95,0,0
665,DEBIT,26260.13,C1000002629,35169.87,127173.63,C2000002629,112078.96,134229.8,0,0
488,DEBIT,36140.33,C1000002630,86962.45,116761.68,C2000002630,275596.98,282440.04,0,0
124,CASH_OUT,14376.21,C1000002631,106571.64,44054.51,C2000002631,255693.78,33529.78,0,0
626,TRANSFER,4605.77,C1000002632,2149.63,52607.38,C2000002632,74205.89,283041.14,0,0
414,CASH_OUT,87717.21,C1000002633,166584.69,154600.24,C2000002633,179909.27,171778.36,0,0
725,PAYMENT,1193.17,C1000002634,102550.78,158586.67,C2000002634,176681.92,86415.88,0,0
172,TRANSFER,6141.49,C1000002635,31441.98,98616.93,C2000002635,88019.07,260803.04,0,0
288,DEBIT,80509.17,C1000002636,13458.66,29800.54,C2000002636,70614.5,15127.47,0,0
435,CASH_IN,28208.01,C1000002637,12639.86,11118.48,C2000002637,117014.85,95682.06,0,0
686,TRANSFER,72284.8,C1000002638,51528.7,54293.77,C2000002638,236585.64,225760.98,0,0
113,DEBIT,14631.11,C1000002639,99858.43,146237.16,C2000002639,57514.51,248307.52,0,0
122,TRANSFER,23735.8,C1000002640,172047.91,120163.33,C2000002640,133717.03,50249.37,0,0
544,TRANSFER,57281.92,C1000002641,180593.09,143621.35,C2000002641,144509.56,282530.82,0,0
222,CASH_OUT,98863.7,C1000002642,166465.58,94349.6,C2000002642,281737.42,16116.75,0,0
631,PAYMENT,7353.71,C1000002643,65712.69,150941.18,C2000002643,91056.74,130066.46,1,0
39,CASH_IN,40061.45,C1000002644,61311.55,96161.16,C2000002644,5893.97,29234.23,0,0
497,DEBIT,4317.67,C1000002645,197491.67,16802.95,C2000002645,208119.37,29309.32,0,0
233,TRANSFER,19930.65,C1000002646,136256.13,15971.66,C2000002646,226737.45,274169.59,0,0
530,CASH_IN,90748.03,C1000002647,60990.39,166300.54,C2000002647,210909.72,271189.51,0,0
149,TRANSFER,9655.05,C1000002648,65816.03,125924.87,C2000002648,210221.69,184577.51,0,0
397,PAYMENT,85687.02,C1000002649,86928.89,55825.41,C2000002649,144968.22,289886.62,0,0
661,CASH_IN,17788.55,C1000002650,124361.34,151435.09,C2000002650,5598.24,147315.98,0,0
638,DEBIT,86179.87,C1000002651,179595.83,27147.06,C2000002651,218975.39,234856.65,0,0
302,TRANSFER,53806.82,C1000002652,39661.42,129048.69,C2000002652,280956.06,29180.81,0,0
360,PAYMENT,87821.89,C1000002653,16880.68,197897.19,C2000002653,47215.91,118685.25,0,0
238,CASH_IN,15178.85,C1000002654,81150.42,30003.91,C2000002654,20374.28,154527.58,0,0
647,TRANSFER,76206.03,C1000002655,49091.1,28388.98,C2000002655,79561.59,233444.87,0,0
663,TRANSFER,68073.05,C1000002656,115206.53,93566.88,C2000002656,254938.16,100344.42,0,0
236,DEBIT,54297.91,C1000002657,139842.97,128532.28,C2000002657,31844.15,294100.9,0,0
736,PAYMENT,81060.63,C1000002658,62147.19,5309.27,C2000002658,214550.52,220449.02,0,0
203,CASH_OUT,64831.12,C1000002659,137090.26,99934.18,C2000002659,18884.23,159890.37,0,0
256,TRANSFER,87705.92,C1000002660,68629.45,16634.07,C2000002660,9836.7,99229.48,0,0
598,CASH_IN,38112.4,C1000002661,126993.63,48264.76,C2000002661,267390.56,192614.6,0,0
662,DEBIT,58996.42,C1000002662,126612.16,142479.52,C2000002662,231168.07,201918.91,0,0
235,DEBIT,87061.38,C1000002663,55631.94,147772.99,C2000002663,179575.51,203754.61,0,0
345,TRANSFER,21489.26,C1000002664,127144.55,145946.49,C2000002664,51598.58,175859.77,0,0
534,TRANSFER,48579.28,C1000002665,76191.02,13029.27,C2000002665,83654.59,120145.26,0,0
466,TRANSFER,96074.57,C1000002666,67290.99,157352.62,C2000002666,14581.35,244996.55,0,0
541,CASH_OUT,47365.44,C1000002667,57857.55,86441.4,C2000002667,193608.86,77482.16,0,0
213,TRANSFER,25290.42,C1000002668,69129.05,95061.92,C2000002668,205825.75,187616.01,0,0
463,PAYMENT,35114.11,C1000002669,157348.98,83938.09,C2000002669,98042.63,141501.54,0,0
436,CASH_IN,88509.56,C1000002670,49035.76,171404.48,C2000002670,101524.9,267851.32,0,0
283,TRANSFER,95488.76,C1000002671,136397.48,135994.07,C2000002671,188693.29,177166.47,0,0
562,CASH_OUT,95011.26,C1000002672,180124.12,100005.17,C2000002672,283699.43,256701.28,0,0
607,CASH_IN,69897.25,C1000002673,70085.79,166857.4,C2000002673,118412.83,285994.9,0,0
463,DEBIT,50965.09,C1000002674,5902.41,161072.7,C2000002674,148077.12,38107.24,0,0
407,TRANSFER,18277.07,C1000002675,4921.21,1008.83,C2000002675,209482.79,166557.73,0,0
88,CASH_IN,12330.87,C1000002676,27900.58,95775.99,C2000002676,102696.29,265192.74,0,0
44,DEBIT,5986.06,C1000002677,22008.97,8449.22,C2000002677,260657.5,261622.11,0,0
461,CASH_OUT,1781.31,C1000002678,149617.05,61437.3,C2000002678,253854.47,58772.8,0,0
278,PAYMENT,87812.89,C1000002679,58970.14,160767.47,C2000002679,202284.89,144410.1,0,0
683,TRANSFER,80910.54,C1000002680,130501.95,188810.47,C2000002680,161077.08,66928.96,0,0
421,PAYMENT,56786.46,C1000002681,8491.09,48413.33,C2000002681,295056.28,269045.3,0,0
701,CASH_OUT,99872.34,C1000002682,59148.06,4285.03,C2000002682,210714.16,968.8,0,0
353,CASH_IN,95305.68,C1000002683,46829.25,80467.27,C2000002683,192967.98,65519.99,0,0
696,CASH_IN,65514.35,C1000002684,55376.1,67023.77,C2000002684,263045.38,122710.19,0,0
515,CASH_OUT,46462.81,C1000002685,38143.55,135393.24,C2000002685,166497.2,66340.98,0,0
703,CASH_OUT,15225.55,C1000002686,123583.2,99011.53,C2000002686,72877.07,292074.4,0,0
630,TRANSFER,51564.22,C1000002687,132534.57,79769.45,C2000002687,41331.68,73207.98,0,0
19,DEBIT,15782.79,C1000002688,29693.1,45911.12,C2000002688,141309.64,108694.48,0,0
23,PAYMENT,39851.15,C1000002689,148229.2,165696.08,C2000002689,154696.25,52221.49,0,0
413,PAYMENT,94265.38,C1000002690,50009.1,49677.86,C2000002690,248308.27,278000.82,0,0
30,CASH_IN,34204.48,C1000002691,56584.5,10947.0,C2000002691,41842.35,123382.95,0,0
108,CASH_IN,15287.2,C1000002692,165761.67,112922.1,C2000002692,204369.07,78554.41,0,0
367,TRANSFER,58243.84,C1000002693,180233.18,63469.75,C2000002693,91238.08,73835.67,0,0
281,CASH_OUT,60240.39,C1000002694,164951.26,142487.03,C2000002694,281709.07,175684.8,0,0
128,PAYMENT,19388.49,C1000002695,29552.56,16174.33,C2000002695,141126.41,293293.61,0,0
229,TRANSFER,19666.69,C1000002696,199853.53,193261.51,C2000002696,186719.47,292251.63,0,0
111,CASH_IN,98955.08,C1000002697,134431.08,37371.6,C2000002697,195032.46,294504.23,0,0
136,CASH_IN,24335.67,C1000002698,102133.72,71411.38,C2000002698,27301.52,115992.95,0,0
362,PAYMENT,83820.82,C1000002699,190968.28,96190.99,C2000002699,255658.52,274325.75,0,0
186,CASH_IN,47037.68,C1000002700,163476.08,178023.5,C2000002700,49270.93,133317.16,0,0
656,CASH_IN,43504.57,C1000002701,138348.61,144508.18,C2000002701,119225.74,153170.1,0,0
584,DEBIT,29503.29,C1000002702,167679.45,28965.69,C2000002702,201769.11,155970.0,1,0
129,CASH_OUT,77384.84,C1000002703,77093.32,87722.72,C2000002703,16565.97,19077.58,0,0
261,CASH_IN,88067.28,C1000002704,136887.69,108582.37,C2000002704,174127.15,53120.35,0,0
515,DEBIT,26120.13,C1000002705,38116.0,140425.14,C2000002705,122974.84,265828.16,0,0
449,TRANSFER,9518.72,C1000002706,197600.13,114362.87,C2000002706,19155.78,268906.94,0,0
104,CASH_IN,13700.59,C1000002707,117796.34,91466.98,C2000002707,217917.34,60598.04,0,0
483,TRANSFER,79282.43,C1000002708,162847.45,153109.53,C2000002708,150400.02,90791.29,0,0
224,CASH_IN,43588.33,C1000002709,81467.98,75611.53,C2000002709,91032.05,248942.7,0,0
491,PAYMENT,13200.15,C1000002710,151717.76,197434.54,C2000002710,25298.34,61250.43,0,0
473,DEBIT,34035.42,C1000002711,77476.98,189556.5,C2000002711,164242.26,264247.39,0,0
10,DEBIT,51428.41,C1000002712,118001.02,141476.08,C2000002712,91788.8,246957.32,0,0
405,PAYMENT,85206.65,C1000002713,155626.96,176522.38,C2000002713,284005.27,242265.07,0,0
302,CASH_OUT,64177.91,C1000002714,23294.78,78635.1,C2000002714,177454.85,267523.76,0,0
231,DEBIT,17611.52,C1000002715,71357.17,116294.04,C2000002715,85519.53,266076.22,0,0
731,TRANSFER,15878.68,C1000002716,108987.39,54531.03,C2000002716,158585.41,275162.37,0,0
66,DEBIT,41239.3,C1000002717,66799.54,177127.86,C2000002717,161848.62,263862.67,0,0
112,CASH_OUT,7528.53,C1000002718,61833.45,94205.01,C2000002718,218028.48,182076.69,0,0
13,TRANSFER,75560.16,C1000002719,56332.82,107228.72,C2000002719,270660.7,47317.55,0,0
393,TRANSFER,40151.37,C1000002720,45558.36,172913.49,C2000002720,288778.09,182742.17,0,0
500,PAYMENT,34308.95,C1000002721,169780.91,159455.7,C2000002721,215367.23,282663.5,0,0
598,CASH_IN,50915.74,C1000002722,184737.83,64348.64,C2000002722,163773.97,290302.5,0,0
234,PAYMENT,70898.59,C1000002723,140033.89,17485.52,C2000002723,67479.63,218539.07,0,0
602,CASH_IN,56939.0,C1000002724,5999.9,32418.64,C2000002724,120908.82,208150.65,0,0
314,PAYMENT,80242.25,C1000002725,157246.64,67819.17,C2000002725,146636.7,281530.51,0,0
566,CASH_IN,62939.96,C1000002726,106387.97,61058.17,C2000002726,38511.35,87383.18,0,0
12,DEBIT,78799.15,C1000002727,151622.02,7662.11,C2000002727,76921.14,45294.46,0,0
209,TRANSFER,69681.26,C1000002728,87467.67,86413.03,C2000002728,295335.78,87000.22,0,0
14,CASH_IN,19320.35,C1000002729,8256.38,21170.07,C2000002729,227007.02,284684.56,0,0
633,DEBIT,5244.92,C1000002730,136349.0,44177.94,C2000002730,144602.01,63692.27,0,0
418,CASH_OUT,90340.65,C1000002731,88825.7,157496.64,C2000002731,67809.77,67421.37,0,0
437,PAYMENT,94566.16,C1000002732,174808.7,98975.91,C2000002732,172034.3,57884.73,0,0
377,CASH_OUT,72695.96,C1000002733,147627.59,74590.61,C2000002733,69562.55,145439.9,0,0
20,DEBIT,72423.34,C1000002734,71912.35,37087.07,C2000002734,57932.63,238916.53,0,0
587,CASH_OUT,27022.01,C1000002735,144816.39,173256.02,C2000002735,28126.91,114555.64,0,0
735,CASH_OUT,54248.75,C1000002736,99041.72,180737.96,C2000002736,103755.91,30036.29,1,0
70,DEBIT,99224.04,C1000002737,39888.79,103735.6,C2000002737,162516.96,222060.64,0,0
211,TRANSFER,85615.8,C1000002738,83977.26,184254.94,C2000002738,47798.29,182948.8,0,0
101,CASH_IN,30446.39,C1000002739,44512.48,92957.79,C2000002739,60130.64,143745.0,0,0
698,PAYMENT,30111.58,C1000002740,995.3,21448.49,C2000002740,117341.77,289229.61,0,0
132,CASH_IN,48362.89,C1000002741,49359.15,3407.92,C2000002741,146859.49,141127.32,0,0
623,PAYMENT,40465.82,C1000002742,41904.27,25675.56,C2000002742,228684.95,219758.73,0,0
381,CASH_IN,37121.59,C1000002743,867.38,124531.27,C2000002743,169988.45,47550.08,0,0
132,CASH_OUT,62700.92,C1000002744,156785.07,64181.04,C2000002744,185310.32,124960.74,0,0
20,TRANSFER,1159.13,C1000002745,15396.99,129661.8,C2000002745,208863.14,63680.14,0,0
536,CASH_OUT,76336.33,C1000002746,89811.81,101595.22,C2000002746,135294.88,104441.78,0,0
227,TRANSFER,74007.9,C1000002747,83576.64,66602.51,C2000002747,102940.0,143915.06,0,0
154,DEBIT,83034.26,C1000002748,36281.62,43735.96,C2000002748,240126.22,52349.02,1,0
742,PAYMENT,84146.65,C1000002749,193373.7,16208.75,C2000002749,248496.13,240913.6,0,0
469,PAYMENT,56644.31,C1000002750,120746.72,156478.21,C2000002750,46194.63,112803.32,0,0
405,DEBIT,78009.59,C1000002751,162702.61,163800.84,C2000002751,286010.86,268976.18,0,0
202,CASH_IN,49244.59,C1000002752,99228.11,108290.16,C2000002752,278976.82,202396.99,0,0
38,DEBIT,95153.47,C1000002753,144562.38,31418.93,C2000002753,261263.34,52981.78,0,0
188,DEBIT,19077.95,C1000002754,193955.84,52705.81,C2000002754,126797.53,192591.41,0,0
57,TRANSFER,91562.55,C1000002755,69681.08,191029.05,C2000002755,252653.52,6974.29,0,0
20,DEBIT,25860.45,C1000002756,100852.77,45188.16,C2000002756,188417.57,242213.06,0,0
273,PAYMENT,10281.31,C1000002757,102907.38,11360.96,C2000002757,61618.42,292267.28,0,0
119,CASH_OUT,43916.05,C1000002758,198398.96,110009.89,C2000002758,232464.91,203327.24,0,0
583,TRANSFER,61495.58,C1000002759,46619.83,52382.79,C2000002759,121828.5,277948.17,0,0
516,TRANSFER,23106.68,C1000002760,135061.5,191486.98,C2000002760,87649.37,88439.73,0,0
221,CASH_IN,55584.07,C1000002761,27645.94,114953.58,C2000002761,263487.66,127076.63,0,0
526,CASH_OUT,80791.26,C1000002762,185414.71,193162.95,C2000002762,258683.18,127379.22,0,0
515,TRANSFER,25715.93,C1000002763,118076.38,157115.33,C2000002763,259311.97,33608.84,0,0
728,DEBIT,58036.42,C1000002764,171882.31,144616.96,C2000002764,257857.07,238932.93,0,0
741,TRANSFER,33937.87,C1000002765,179048.31,166072.92,C2000002765,166268.73,148519.94,0,0
336,TRANSFER,52981.55,C1000002766,111421.98,120977.11,C2000002766,185076.1,147128.36,0,0
698,TRANSFER,66695.23,C1000002767,136401.45,2224.26,C2000002767,284659.67,200540.63,0,0
55,CASH_IN,35048.75,C1000002768,139744.13,78492.96,C2000002768,38802.34,51296.18,0,0
500,TRANSFER,99448.34,C1000002769,92096.16,43803.62,C2000002769,241878.42,243046.83,0,0
536,TRANSFER,56381.88,C1000002770,86967.65,86862.53,C2000002770,157880.32,109761.51,0,0
162,CASH_IN,82447.91,C1000002771,37237.64,94109.9,C2000002771,293522.26,23892.28,0,0
670,CASH_OUT,72516.27,C1000002772,76782.91,25566.21,C2000002772,191767.12,57097.57,1,0
594,PAYMENT,85282.0,C1000002773,198151.39,4686.31,C2000002773,48763.26,75855.74,0,0
159,CASH_IN,17388.36,C1000002774,53972.32,27640.06,C2000002774,244647.29,53383.62,0,0
188,CASH_IN,22263.15,C1000002775,152488.18,171485.43,C2000002775,201801.47,72667.78,0,0
60,TRANSFER,48746.24,C1000002776,11869.49,151170.84,C2000002776,44678.34,298755.58,0,0
319,TRANSFER,85234.34,C1000002777,93493.76,159778.58,C2000002777,2697.65,161318.04,0,0
211,PAYMENT,19768.68,C1000002778,11682.03,55261.32,C2000002778,163094.19,180877.92,0,0
406,TRANSFER,97106.87,C1000002779,95159.99,47219.84,C2000002779,72446.73,49808.02,0,0
664,DEBIT,12768.95,C1000002780,5510.49,7474.48,C2000002780,260172.45,13206.2,0,0
109,TRANSFER,17516.04,C1000002781,122658.95,94453.69,C2000002781,75278.98,93105.2,0,0
76,TRANSFER,16731.71,C1000002782,117301.82,76481.77,C2000002782,198856.85,230944.53,0,0
542,DEBIT,58604.74,C1000002783,159568.64,167177.22,C2000002783,103539.03,167634.55,0,0
314,PAYMENT,91754.93,C1000002784,116657.24,136373.51,C2000002784,105095.41,3234.97,0,0
117,DEBIT,25518.59,C1000002785,185199.83,28857.19,C2000002785,54544.45,236630.8,0,0
704,CASH_IN,55308.15,C1000002786,156620.92,197431.03,C2000002786,150816.52,31199.89,0,0
19,DEBIT,17585.49,C1000002787,26531.3,154128.15,C2000002787,173781.51,132114.27,0,0
432,CASH_OUT,63117.38,C1000002788,53094.64,144047.5,C2000002788,174304.1,299842.09,0,0
685,CASH_IN,12333.4,C1000002789,5246.12,43323.12,C2000002789,256983.05,36410.1,0,0
740,TRANSFER,49136.16,C1000002790,77226.8,181031.32,C2000002790,195704.19,244507.91,0,0
350,CASH_IN,65521.63,C1000002791,101907.25,94784.16,C2000002791,222071.35,239762.41,0,0
183,PAYMENT,57917.0,C1000002792,189189.25,59531.19,C2000002792,97034.46,133512.29,0,0
113,PAYMENT,14008.65,C1000002793,104453.49,130966.72,C2000002793,126205.69,296479.56,0,0
183,DEBIT,16145.72,C1000002794,156205.61,42350.39,C2000002794,5487.78,92390.5,0,0
481,CASH_IN,67142.39,C1000002795,53604.8,181513.13,C2000002795,23732.8,94734.66,0,0
146,TRANSFER,80892.84,C1000002796,30631.69,170868.73,C2000002796,115535.89,45718.39,0,0
628,PAYMENT,90808.36,C1000002797,162167.25,92982.27,C2000002797,62920.12,110926.32,0,0
113,TRANSFER,81363.02,C1000002798,49485.03,38131.48,C2000002798,243887.82,88924.19,0,0
476,CASH_OUT,97392.65,C1000002799,174267.02,99300.82,C2000002799,202945.95,181346.72,0,0
303,PAYMENT,40831.1,C1000002800,33969.98,29827.64,C2000002800,291091.64,12219.82,0,0
118,DEBIT,33123.26,C1000002801,170317.31,53969.78,C2000002801,266110.19,93077.58,0,0
161,CASH_OUT,2828.12,C1000002802,154569.52,96546.48,C2000002802,293298.31,1411.98,0,0
401,CASH_IN,44995.09,C1000002803,122244.13,4227.95,C2000002803,109582.54,1893.09,0,0
198,TRANSFER,65140.64,C1000002804,170044.14,153144.52,C2000002804,145312.89,246089.89,0,0
260,PAYMENT,81542.71,C1000002805,66142.02,39382.98,C2000002805,111787.72,224944.77,0,0
